"WineID";"Color";"Type";"Varietal";"Producer";"Description";"Country";"Region";"SubRegion";"subappellation";"Name";"created_at"
48260;"Red";"Table";"Proprietary Blend";"Takler";"Regnum Proprietor's Reserve";"Hungary";"";"";"";"Takler Regnum Proprietor's Reserve";"2021-08-04 14:52:46"
48261;"Red";"Table";"Proprietary Blend";"Alidis";"Expression";"Spain";"Ribera Del Duero";"";"";"Alidis Expression";"2021-08-04 14:52:46"
48263;"Red";"Table";"Nebbiolo";"Boglietti, Enzo";"Barolo";"Italy";"Piedmont";"Barolo";"";"Boglietti, Enzo Barolo";"2021-08-04 14:52:46"
48264;"Red";"Table";"Proprietary Blend";"Glaetzer";"Godolphin";"Australia";"South Australia";"Barossa Valley";"";"Glaetzer Godolphin";"2021-08-04 14:52:46"
48265;"Red";"Table";"Proprietary Blend";"Campos Goticos";"7 Lunas";"Spain";"Ribera Del Duero";"";"";"Campos Goticos 7 Lunas";"2021-08-04 14:52:46"
48267;"Red";"Table";"Cabernet Sauvignon";"Jessup Cellars";"Cabernet Sauvignon";"USA";"California";"North Coast";"";"Jessup Cellars Cabernet Sauvignon";"2021-08-04 14:52:46"
48268;"Red";"Table";"Pinot Noir";"Michelet";"Nuits St Georges Thorey";"France";"Burgundy";"Nuits St Georges";"";"Michelet Nuits St Georges Thorey";"2021-08-04 14:52:46"
48269;"Red";"Table";"Cabernet Sauvignon";"Baldacci";"Cabernet Sauvignon Stags Leap";"USA";"California";"North Coast";"Stag's Leap District";"Baldacci Cabernet Sauvignon Stags Leap";"2021-08-04 14:52:46"
48270;"Red";"Table";"Cabernet Sauvignon";"Kelham Vineyards";"Cabernet Sauvignon Reserve";"USA";"California";"North Coast";"Oakville";"Kelham Vineyards Cabernet Sauvignon Reserve";"2021-08-04 14:52:46"
48271;"Red";"Table";"Pinot Noir";"Hartley-Ostini";"Hitching Post Pinot Noir Cork Dancer 4.1";"USA";"California";"Central Coast";"";"Hartley-Ostini Hitching Post Pinot Noir Cork Dancer 4.1";"2021-08-04 14:52:46"
48272;"Red";"Table";"Proprietary Blend";"T Vine";"Napa Valley";"USA";"California";"North Coast";"";"T Vine Napa Valley";"2021-08-04 14:52:46"
48273;"Red";"Table";"Proprietary Blend";"Monarchia";"Nimrod III Eger Cuvee";"Hungary";"";"";"";"Monarchia Nimrod III Eger Cuvee";"2021-08-04 14:52:46"
48274;"Red";"Table";"Nero d'Avola";"Fuedo Montoni";"Sicilia IGT Vrucara";"Italy";"Sicily";"";"";"Fuedo Montoni Sicilia IGT Vrucara";"2021-08-04 14:52:46"
48275;"White";"Sparkling";"Champagne Blend";"Duval Leroy";"Vertus Brut";"France";"Champagne";"";"";"Duval Leroy Vertus Brut";"2021-08-04 14:52:46"
48277;"Red";"Port";"Proprietary Blend";"Barros";"Colheita Porto";"Portugal";"Douro";"";"";"Barros Colheita Porto";"2021-08-04 14:52:46"
48278;"Red";"Port";"Proprietary Blend";"Barros";"Porto 40 Anos";"Portugal";"Douro";"";"";"Barros Porto 40 Anos";"2021-08-04 14:52:46"
48303;"Red";"Table";"Syrah";"Carlisle Winery";"Syrah Russian River Valley";"USA";"California";"North Coast";"Russian River Valley";"Carlisle Winery Syrah Russian River Valley";"2021-08-04 14:52:46"
48323;"White";"Table";"Proprietary Blend";"Masi";"Masianco";"Italy";"Veneto";"";"";"Masi Masianco";"2021-08-04 14:52:46"
48333;"White";"Table";"Chardonnay";"Au Bon Climat";"Chardonnay XXV Anniversary Nuits Blanches au Bouge";"USA";"California";"Central Coast";"Santa Maria Valley";"Au Bon Climat Chardonnay XXV Anniversary Nuits Blanches au Bouge";"2021-08-04 14:52:46"
48334;"Red";"Table";"Proprietary Blend";"Rocca di Frassinello";"Poggio alla Guardia";"Italy";"Tuscany";"";"";"Frassinello, Rocca di Poggio alla Guardia";"2021-08-04 14:52:46"
48337;"Red";"Table";"Syrah";"Sean Thackrey";"Orion Old Vines Syrah Rossi Vineyard";"USA";"California";"North Coast";"St Helena";"Thackrey, Sean Orion Old Vines Syrah Rossi Vineyard";"2021-08-04 14:52:46"
48347;"Red";"Table";"Syrah";"Miller Wine Works";"Syrah  Sage Canyon Vineyard";"USA";"California";"North Coast";"Napa Valley";"Miller Wine Works Syrah  Sage Canyon Vineyard";"2021-08-04 14:52:46"
48348;"Red";"Table";"Syrah";"Miller Wine Works";"Pinot Noir Kendric Vineyard";"USA";"California";"North Coast";"";"Miller Wine Works Pinot Noir Kendric Vineyard";"2021-08-04 14:52:46"
48370;"Red";"Table";"Syrah";"Henry's Drive";"Shiraz Padthaway Australia";"Australia";"South Australia";"Padthaway";"";"Henry's Drive Shiraz Padthaway Australia";"2021-08-04 14:52:46"
48371;"Red";"Table";"Syrah";"Red Car";"Vinyl Syrah";"USA";"California";"";"";"Red Car Vinyl Syrah";"2021-08-04 14:52:46"
48385;"Red";"Table";"Proprietary Blend";"Torbreck";"Lost Highway Shiraz/Marsanne";"Australia";"South Australia";"Barossa Valley";"";"Torbreck Lost Highway Shiraz/Marsanne";"2021-08-04 14:52:46"
48386;"Red";"Table";"Proprietary Blend";"Amuse Bouche";"Napa Valley Red Wine";"USA";"California";"North Coast";"Oakville";"Amuse Bouche Napa Valley Red Wine";"2021-08-04 14:52:46"
48414;"Red";"Table";"Cabernet Franc";"Couly Dutheil";"Chinon La Baronnie Madeleine";"France";"Loire Valley";"Touraine";"";"Couly Dutheil Chinon La Baronnie Madeleine";"2021-08-04 14:52:46"
48415;"Red";"Dessert";"Zinfandel";"Turley Cellars";"Zinfandel Delinquent";"USA";"California";"";"";"Turley Cellars Delinquent Zinfandel";"2021-08-04 14:52:46"
48416;"Red";"Table";"Proprietary Blend";"Quinta do Crasto";"Douro Reserva Old Vines";"Portugal";"Douro";"";"";"Quinta do Crasto Douro Reserva Old Vines";"2021-08-04 14:52:46"
48418;"Red";"Table";"Malbec";"Susana Balbo";"Crios Malbec";"Argentina";"Mendoza";"";"";"Susana Balbo Crios Malbec";"2021-08-04 14:52:46"
48424;"Red";"Table";"Cabernet Sauvignon";"Jordan Winery";"Cabernet Sauvignon Sonoma County";"USA";"California";"North Coast";"Sonoma County Green Valley";"Jordan Cabernet Sauvignon Sonoma County";"2021-08-04 14:52:46"
48435;"Red";"Table";"Cabernet Sauvignon";"Grandview Cellars";"Graceland Cabernet Sauvignon";"USA";"California";"North Coast";"";"Grandview Cellars Graceland Cabernet Sauvignon";"2021-08-04 14:52:46"
48436;"White";"Table";"Sauvignon Blanc";"Bernardus";"Sauvignon Blanc Griva Vineyard";"USA";"California";"Central Coast";"";"Bernardus Sauvignon Blanc Griva Vineyard";"2021-08-04 14:52:46"
48437;"White";"Dessert";"Proprietary Blend";"Chateau Dereszla";"Tokaji Eszencia";"Hungary";"Tokaj";"";"";"Chateau Dereszla Tokaji Eszencia";"2021-08-04 14:52:46"
48438;"Red";"Table";"Proprietary Blend";"R Wines Marquis Philips";"Roogle, Roogle Red";"Australia";"Southeast Australia";"";"";"R Wines Marquis Philips Roogle, Roogle Red";"2021-08-04 14:52:46"
48439;"Red";"Table";"Syrah";"R Wines Marquis Philips";"Roogle, Shiraz";"Australia";"Southeast Australia";"";"";"R Wines Marquis Philips Roogle, Shiraz";"2021-08-04 14:52:46"
4844;"Red";"Table";"Pinot Noir";"Haegelen-Jayer";"Clos de Vougeot";"France";"Burgundy";"Cote de Nuits";"Clos de Vougeot";"Haegelen-Jayer Clos de Vougeot";"2021-08-04 14:52:46"
48440;"White";"Table";"Riesling";"R Wines Marquis Philips";"Roogle, Riesling";"Australia";"Southeast Australia";"";"";"R Wines Marquis Philips Roogle, Riesling";"2021-08-04 14:52:46"
48443;"Red";"Table";"Syrah";"McPrice Myers";"Syrah Colson Canyon Vineyard";"USA";"California";"Central Coast";"";"McPrice Myers Syrah Colson Canyon Vineyard";"2021-08-04 14:52:46"
48444;"White";"Table";"Chardonnay";"Walter Hansel Winery";"Chardonnay Cuvee Alyce";"USA";"California";"North Coast";"Russian River Valley";"Walter Hansel Winery Chardonnay Cuvee Alyce";"2021-08-04 14:52:46"
48453;"Red";"Table";"Proprietary Blend";"Brunello di Montalcino";"La Colombina";"Italy";"Tuscany";"Brunello di Montalcino";"";"La Colombina Brunello di Montalcino";"2021-08-04 14:52:46"
48456;"White";"Dessert";"Riesling";"Weingut Carl Von Schubert";"Riesling Auslese Maximin Grunhauser Abtsberg AP #70";"Germany";"Mosel Saar Ruwer";"Upper Mosel";"Abtsberg";"Weingut Carl Von Schubert Maximin Grunhauser Abtsberg AP #70 Auslese Riesling";"2021-08-04 14:52:46"
48460;"Red";"Table";"Corvina Veronese";"Serego Alighieri";"Possessioni Rosso  Rosso del Veronese";"Italy";"Veneto";"Valpolicella";"Sant Ambrogio";"Serego Alighieri Possessioni Rosso  Rosso del Veronese";"2021-08-04 14:52:46"
48463;"Red";"Table";"Pinot Noir";"Rhys";"Pinot Noir Home Vineyard";"USA";"California";"Central Coast";"";"Rhys Pinot Noir Home Vineyard";"2021-08-04 14:52:46"
48464;"White";"Table";"Chardonnay";"Rhys";"Chardonnay Santa Cruz Mountains";"USA";"California";"Central Coast";"";"Rhys Santa Cruz Mountains Chardonnay";"2021-08-04 14:52:46"
48466;"Red";"Table";"Pinot Noir";"J Rochioli";"Pinot Noir Russian River Valley";"USA";"California";"North Coast";"Russian River Valley";"J Rochioli Russian River Valley Pinot Noir";"2021-08-04 14:52:46"
48471;"Red";"Table";"Cabernet Sauvignon";"Ridge";"Cabernet Sauvignon Jimsomare";"USA";"California";"Central Coast";"";"Ridge Cabernet Sauvignon Jimsomare";"2021-08-04 14:52:46"
48476;"Red";"Table";"Proprietary Blend";"Futo";"";"USA";"California";"North Coast";"Oakville";"Futo";"2021-08-04 14:52:46"
48477;"Red";"Table";"Cabernet Sauvignon";"Inglenook";"Cabernet Sauvignon G-9";"USA";"California";"North Coast";"";"Inglenook Cabernet Sauvignon G-9";"2021-08-04 14:52:46"
48478;"Red";"Table";"Cabernet Sauvignon";"Inglenook";"Cabernet Sauvignon G-18";"USA";"California";"North Coast";"";"Inglenook Cabernet Sauvignon G-18";"2021-08-04 14:52:46"
48481;"White";"Table";"Chardonnay";"Henri Boillot (Maison)";"Chassagne Montrachet Les Morgeot 1er Cru";"France";"Burgundy";"Cote de Beaune";"Morgeot";"Henri Boillot Chassagne Montrachet Les Morgeot 1er Cru";"2021-08-04 14:52:46"
48486;"Red";"Table";"Syrah";"Dry Stack Cellars";"Syrah Marie's Block";"USA";"California";"North Coast";"Bennett Valley";"Dry Stack Cellars Syrah Marie's Block";"2021-08-04 14:52:46"
48488;"White";"Table";"Chardonnay";"Verget";"Chablis Cuvee de la Butte Caniculus";"France";"Burgundy";"Chablis";"";"Verget Chablis Cuvee de la Butte Caniculus";"2021-08-04 14:52:46"
48489;"White";"Table";"Chardonnay";"Verget";"Chablis Montee de Tonnerre Caniculus";"France";"Burgundy";"Chablis";"";"Verget Chablis Montee de Tonnerre Caniculus";"2021-08-04 14:52:46"
48492;"Red";"Table";"Proprietary Blend";"Clos Triguedina";"Prince Probus";"France";"S W France";"Cahors";"";"Clos Triguedina Prince Probus";"2021-08-04 14:52:46"
485;"White";"Table";"Chardonnay";"Remoissenet Pere et Fils";"Meursault";"France";"Burgundy";"Cote de Beaune";"";"Remoissenet Pere et Fils Meursault";"2021-08-04 14:52:46"
48511;"Red";"Port";"Proprietary Blend";"Graham";"Six Grapes Porto Reserve";"Portugal";"Douro";"";"";"Graham Six Grapes Porto Reserve";"2021-08-04 14:52:46"
48517;"White";"Table";"Chardonnay";"Penfolds";"Chardonnay Rawson's Retreat";"Australia";"South Australia";"";"";"Penfolds Chardonnay Rawson's Retreat";"2021-08-04 14:52:46"
48520;"Red";"Table";"Pinot Noir";"Pegasus Bay Winery";"Pinot Noir";"New Zealand";"Canterbury";"Waipara";"";"Pegasus Bay Winery Pinot Noir";"2021-08-04 14:52:46"
48521;"Red";"Table";"Pinot Noir";"Pegasus Bay Winery";"Pinot Noir Prima Donna";"New Zealand";"Canterbury";"Waipara";"";"Pegasus Bay Winery Pinot Noir Prima Donna";"2021-08-04 14:52:46"
48527;"White";"Dessert";"Furmint";"Chateau Dereszla";"Tokaji Furmint";"Hungary";"";"";"";"Chateau Dereszla Tokaji Furmint";"2021-08-04 14:52:46"
48529;"Red";"Table";"Bordeaux Blend";"Sansonnet";"le Benjamin de Sansonnet";"France";"Bordeaux";"Saint Emilion";"";"Sansonnet le Benjamin de Sansonnet";"2021-08-04 14:52:46"
48531;"Red";"Table";"Cabernet Sauvignon";"Hundred Acre Vineyard";"Cabernet Sauvignon Ark Vineyard";"USA";"California";"North Coast";"";"Hundred Acre Vineyard Cabernet Sauvignon Ark Vineyard";"2021-08-04 14:52:46"
48532;"Red";"Table";"Tempranillo";"Bodegas Izadi";"Rioja Crianza";"Spain";"Rioja";"";"";"Bodegas Izadi Rioja Crianza";"2021-08-04 14:52:46"
48535;"White";"Table";"Gewurztraminer";"Dry River";"Gewurztraminer Lovat Vineyard";"New Zealand";"Wairarapa";"";"";"Dry River Gewurztraminer Lovat Vineyard";"2021-08-04 14:52:46"
4854;"Red";"Table";"Merlot";"Hanna";"Merlot";"USA";"California";"North Coast";"Alexander Valley";"Hanna Merlot";"2021-08-04 14:52:46"
48540;"Red";"Table";"Pinot Noir";"Felton Road";"Pinot Noir Calvert";"New Zealand";"Central Otago";"";"";"Felton Road Pinot Noir Calvert";"2021-08-04 14:52:46"
48542;"Red";"Table";"Pinot Noir";"Rockburn";"Pinot Noir";"New Zealand";"Central Otago";"";"";"Rockburn Pinot Noir";"2021-08-04 14:52:46"
48543;"Red";"Table";"Syrah";"Booker Vineyard";"Vertigo";"USA";"California";"Central Coast";"Paso Robles";"Booker Vineyard Vertigo";"2021-08-04 14:52:46"
48544;"Red";"Table";"Syrah";"Booker Vineyard";"Fracture";"USA";"California";"Central Coast";"Paso Robles";"Booker Vineyard Fracture";"2021-08-04 14:52:46"
48545;"Red";"Table";"Grenache";"Booker Vineyard";"Ripper";"USA";"California";"Central Coast";"Paso Robles";"Booker Vineyard Ripper";"2021-08-04 14:52:46"
48546;"Red";"Table";"Pinot Noir";"Caves de la Colombe, Les";"Gevrey Chambertin Les Champerrieres";"France";"Burgundy";"Cote de Nuits";"";"Caves de la Colombe, Les Gevrey Chambertin Les Champerrieres";"2021-08-04 14:52:46"
48547;"White";"Table";"Chardonnay";"Paraiso Vineyards";"Chardonnay Eagle's Perch";"USA";"California";"Central Coast";"Santa Lucia Highlands";"Paraiso Vineyards Chardonnay Eagle's Perch";"2021-08-04 14:52:46"
48548;"White";"Table";"Chardonnay";"Paraiso Vineyards";"Chardonnay";"USA";"California";"Central Coast";"Santa Lucia Highlands";"Paraiso Vineyards Chardonnay";"2021-08-04 14:52:46"
4855;"Red";"Table";"Proprietary Blend";"Harlan Estate";"Proprietary Red Wine";"USA";"California";"North Coast";"Oakville";"Harlan Estate Proprietary Red Wine";"2021-08-04 14:52:46"
48550;"Red";"Table";"Proprietary Blend";"Paolo Bea";"Sagrantino di Montefalco Secco Pagliaro";"Italy";"Umbria";"Montefalco Sagrantino";"";"Paolo Bea Sagrantino di Montefalco Secco Pagliaro";"2021-08-04 14:52:46"
48552;"Red";"Table";"Pinot Noir";"Pirie";"Estate Pinot Noir";"Australia";"";"";"";"Pirie Estate Pinot Noir";"2021-08-04 14:52:46"
48553;"White";"Table";"Proprietary Blend";"Pirie";"South Estelle";"Australia";"Tasmania";"";"";"Pirie South Estelle";"2021-08-04 14:52:46"
48554;"Red";"Table";"Proprietary Blend";"Torremilanos, Finca";"Torremilanos, Cyclo Ribera Del Duero";"Spain";"Ribera Del Duero";"";"";"Torremilanos, Finca Torremilanos, Cyclo Ribera Del Duero";"2021-08-04 14:52:46"
4856;"Red";"Table";"Pinot Noir";"Harmand-Geoffroy";"Gevrey Chambertin";"France";"Burgundy";"Cote de Nuits";"";"Harmand-Geoffroy Gevrey Chambertin";"2021-08-04 14:52:46"
48560;"Red";"Table";"Tempranillo";"Bodega Numanthia";"Numanthia";"Spain";"Toro";"";"";"Bodega Numanthia Numanthia";"2021-08-04 14:52:46"
48560;"Red";"Table";"Tempranillo";"Bodega Numanthia";"Numanthia";"Spain";"Toro";"";"";"Bodega Numanthia Numanthia";"2021-08-04 14:52:46"
48561;"Red";"Table";"Pinot Noir";"Anthill Farms";"Pinot Noir Demuth Vineyard";"USA";"California";"North Coast";"Anderson Valley";"Anthill Farms Demuth Vineyard Pinot Noir";"2021-08-04 14:52:46"
48564;"White";"Table";"Pinot Gris";"Domaine Weinbach";"Pinot Gris Altenbourg";"France";"Alsace";"Haut Rhin";"";"Domaine Weinbach Altenbourg Pinot Gris";"2021-08-04 14:52:46"
48565;"Red";"Table";"Proprietary Blend";"Le Macchiole";"Rosso";"Italy";"Tuscany";"Bolgheri";"";"Le Macchiole Rosso";"2021-08-04 14:52:46"
48566;"Red";"Table";"Cabernet Sauvignon";"Scarecrow - 3 Bottles in OWC";"Cabernet Sauvignon";"USA";"California";"North Coast";"Rutherford";"Scarecrow - 3 Bottles in OWC Cabernet Sauvignon";"2021-08-04 14:52:46"
48569;"Red";"Table";"Cabernet Sauvignon";"Geyser Peak Winery";"Cabernet Sauvignon Walking Tree Vineyard Block Collection";"USA";"California";"North Coast";"";"Geyser Peak Winery Cabernet Sauvignon Walking Tree Vineyard Block Collection";"2021-08-04 14:52:46"
4857;"Red";"Table";"Pinot Noir";"Harmand-Geoffroy";"Gevrey Chambertin Champeaux";"France";"Burgundy";"Cote de Nuits";"Champeaux";"Domaine Harmand-Geoffroy Gevrey Chambertin 1er Cru Les Champeaux";"2021-08-04 14:52:46"
48570;"White";"Table";"Gewurztraminer";"Domaine Weinbach";"Gewurztraminer Altenbourg";"France";"Alsace";"Haut Rhin";"";"Domaine Weinbach Altenbourg Gewurztraminer";"2021-08-04 14:52:46"
48571;"White";"Dessert";"Gewurztraminer";"Domaine Weinbach";"Gewurztraminer Grand Cru Mambourg Quintessence de Grains Nobles Cuvee d'Or";"France";"Alsace";"Haut Rhin";"Mambourg";"Domaine Weinbach Mambourg Quintessence de Grains Nobles Cuvee d'Or Grand Cru Gewurztraminer";"2021-08-04 14:52:46"
48572;"White";"Table";"Chardonnay";"Vincent Girardin";"Batard-Montrachet Grand Cru";"France";"Burgundy";"Cote de Beaune";"Batard Montrachet";"Vincent Girardin Batard-Montrachet Grand Cru";"2021-08-04 14:52:46"
48574;"Red";"Table";"Proprietary Blend";"Chateau Saint-Roch";"Cotes du Rhone";"France";"Rhone";"Southern Rhone";"";"Chateau Saint-Roch Cotes du Rhone";"2021-08-04 14:52:46"
48575;"White";"Table";"Vermentino";"Capichera";"Isola Dei Nuraghi Vendemmia Tardiva";"Italy";"Sardinia";"";"";"Capichera Isola Dei Nuraghi Vendemmia Tardiva";"2021-08-04 14:52:46"
48577;"Red";"Table";"Proprietary Blend";"Cavit";"Quattro Vicariati";"Italy";"Trentino Alto Adige";"Trentino";"";"Cavit Quattro Vicariati";"2021-08-04 14:52:46"
48578;"White";"Table";"Sauvignon Blanc";"Arboleda";"Sauvignon Blanc";"Chile";"Leyda Valley";"";"";"Arboleda Sauvignon Blanc";"2021-08-04 14:52:46"
48579;"Red";"Table";"Morellino";"Bruni";"Marteto, Morellino di Scansano";"Italy";"Tuscany";"Morellino di Scansano";"";"Bruni Marteto, Morellino di Scansano";"2021-08-04 14:52:46"
48580;"Red";"Table";"Syrah";"Oliver's Taranga";"Expatriate Shiraz";"Australia";"";"";"";"Oliver's Taranga Expatriate Shiraz";"2021-08-04 14:52:46"
48582;"Red";"Table";"Pinot Noir";"Byron";"Pinot Noir Santa Maria Valley";"USA";"California";"Central Coast";"Santa Maria Valley";"Byron Pinot Noir Santa Maria Valley";"2021-08-04 14:52:46"
48584;"Red";"Table";"Proprietary Blend";"J. Vidal Fleury";"Cotes du Rhone";"France";"Rhone";"Southern Rhone";"";"J. Vidal Fleury Cotes du Rhone";"2021-08-04 14:52:46"
48585;"Red";"Table";"Syrah";"Penfolds";"Regional Selection Shiraz Coonawarra";"Australia";"South Australia";"Coonawarra";"";"Penfolds Regional Selection Shiraz Coonawarra";"2021-08-04 14:52:46"
48586;"Red";"Table";"Proprietary Blend";"Atlas Peak";"Claret";"USA";"California";"North Coast";"Atlas Peak District";"Atlas Peak Claret";"2021-08-04 14:52:46"
48588;"Red";"Table";"Proprietary Blend";"Celler Burgos-Porta";"Mas Sinen Coster";"Spain";"Priorat";"";"";"Celler Burgos-Porta Mas Sinen Coster";"2021-08-04 14:52:46"
48589;"Red";"Table";"Proprietary Blend";"Vinyes Mas Romani";"La Basseta";"Spain";"Priorat";"";"";"Vinyes Mas Romani La Basseta";"2021-08-04 14:52:46"
48590;"Red";"Table";"Proprietary Blend";"Vinyes Mas Romani";"La Creu Alta";"Spain";"Priorat";"";"";"Vinyes Mas Romani La Creu Alta";"2021-08-04 14:52:46"
48591;"Red";"Table";"Proprietary Blend";"Bodegas Mas Alta (Mas Romani)";"Artigas";"Spain";"Priorat";"";"";"Bodegas Mas Alta (Mas Romani) Artigas";"2021-08-04 14:52:46"
48592;"White";"Table";"Godello";"Rafael Palacios";"As Sortes";"Spain";"Valdeorras";"";"";"Rafael Palacios As Sortes";"2021-08-04 14:52:46"
48593;"Red";"Table";"Proprietary Blend";"Mas d'en Compte";"";"Spain";"Priorat";"";"";"Mas d'en Compte";"2021-08-04 14:52:46"
48595;"Red";"Table";"Proprietary Blend";"La Vinya Del Vuit";"";"Spain";"";"";"";"La Vinya Del Vuit";"2021-08-04 14:52:46"
48597;"White";"Table";"Proprietary Blend";"Hortus (Jean Orliac), Domaine de l";"Grande Cuvee blanc";"France";"Languedoc Roussillon";"Coteaux du Languedoc";"";"Hortus (Jean Orliac), Domaine de l Grande Cuvee blanc";"2021-08-04 14:52:46"
48599;"Red";"Table";"Pinot Noir";"Confuron Cotetidot";"Gevrey Chambertain, Lavaux St. Jaques Premier Cru";"France";"Burgundy";"Cote de Nuits";"Lavaux St Jacques";"Confuron Cotetidot Gevrey Chambertain, Lavaux St. Jaques Premier Cru";"2021-08-04 14:52:46"
486;"White";"Table";"Chardonnay";"Remoissenet Pere et Fils";"Bienvenue Batard Montrachet";"France";"Burgundy";"Cote de Beaune";"Bienvenues Batard Montrachet";"Remoissenet Pere et Fils Bienvenue Batard Montrachet";"2021-08-04 14:52:46"
48600;"Red";"Table";"Cabernet Sauvignon";"Dalwhinnie";"Cabernet Sauvignon Pyrenees";"Australia";"Victoria";"Pyrenees";"";"Dalwhinnie Cabernet Sauvignon Pyrenees";"2021-08-04 14:52:46"
48601;"White";"Sparkling";"Moscato Bianco";"La Spinetta";"Moscato d'Asti Vigneto Biancospino";"Italy";"Piedmont";"";"";"La Spinetta Moscato d'Asti Vigneto Biancospino";"2021-08-04 14:52:46"
48602;"Red";"Table";"Pinot Noir";"Siduri";"Pinot Noir Chehalem Mountains";"USA";"Oregon";"Willamette Valley";"";"Siduri Pinot Noir Chehalem Mountains";"2021-08-04 14:52:46"
48603;"Red";"Table";"Pinot Noir";"Broadley";"Pinot Noir Bergstrom Vineyard";"USA";"Oregon";"Willamette Valley";"";"Broadley Pinot Noir Bergstrom Vineyard";"2021-08-04 14:52:46"
